City,Price(TRY),Brand,Series,Model,Year,Mileage(km),TransmissionType,FuelType,BodyType,EngineSize(cc),EnginePower(HP),DriveTrain,ListingYear,ListingMonth,ListingDay
5,420000,4,30,477,2005,194000,1,4,6,1599,112,1,2025,4,7
11,955000,4,124,513,2017,172000,0,0,3,1401,126,1,2025,4,7
20,669000,4,120,304,2016,213000,0,2,3,1368,100,1,2025,4,7
77,720000,4,125,753,2013,316000,0,0,6,1685,136,1,2025,4,7
9,945000,4,120,305,2019,44600,0,2,3,1201,76,1,2025,4,7
52,365000,4,59,144,2005,240000,1,4,3,1201,76,1,2025,4,7
56,587500,4,59,236,2009,104500,0,4,3,1399,97,1,2025,4,7
41,244999,4,30,422,1998,320000,1,4,6,1495,92,1,2025,4,7
77,619000,4,31,511,2012,166000,1,0,6,1582,128,1,2025,4,7
72,440000,4,120,200,2013,179000,1,0,3,1396,90,1,2025,4,7
5,415000,4,59,407,2008,236000,1,0,3,1493,110,1,2025,4,7
77,336750,4,59,409,2009,200000,1,0,3,1493,88,1,2025,4,7
5,680000,4,31,232,2015,200000,0,4,6,1368,100,1,2025,4,7
77,400000,4,32,412,2007,233000,1,0,6,1493,110,1,2025,4,7
65,475000,4,120,46,2013,145000,1,2,3,1248,85,1,2025,4,7
77,380000,4,59,444,2010,243700,1,0,3,1493,88,1,2025,4,7
78,478000,4,32,411,2009,149900,1,0,6,1493,110,1,2025,4,7
33,380000,4,59,144,2004,206000,1,4,3,1341,82,1,2025,4,7
41,375000,4,59,407,2011,261000,1,0,3,1401,76,1,2025,4,7
77,175000,4,30,146,2000,224000,1,4,6,1341,86,1,2025,4,7
0,785000,4,120,305,2015,140000,0,4,3,1368,100,1,2025,4,7
44,360000,4,59,144,2005,187000,0,4,3,1341,82,1,2025,4,7
43,495950,4,120,46,2012,171000,1,2,3,1248,85,1,2025,4,7
60,375000,4,59,144,2005,225000,1,4,3,1341,82,1,2025,4,7
26,515000,4,120,46,2012,159000,1,2,3,1248,85,1,2025,4,7
50,1059000,4,120,16,2024,32000,0,2,3,1200,76,1,2025,4,7
77,300000,4,30,422,2000,198000,1,2,3,1495,92,1,2025,4,7
77,372200,4,30,121,2005,119000,1,2,6,1341,86,1,2025,4,7
29,690000,4,120,202,2016,170000,1,0,3,1396,90,1,2025,4,7
0,335000,4,30,477,2004,260000,1,4,6,1599,112,1,2025,4,7
73,435000,4,120,69,2009,188000,1,4,3,1248,78,1,2025,4,7
29,915000,4,121,307,2018,118000,0,4,3,1368,100,1,2025,4,7
0,655900,4,124,308,2017,190000,1,4,3,1368,100,1,2025,4,7
5,440000,4,120,46,2012,172000,1,4,3,1248,85,1,2025,4,7
29,345000,4,32,413,2011,380000,1,0,6,1493,110,1,2025,4,7
34,715000,4,120,68,2015,97000,1,2,3,1248,84,1,2025,4,7
5,210000,4,30,145,1998,260000,1,4,6,1341,75,1,2025,4,7
77,710000,4,120,68,2017,147200,1,2,3,1248,84,1,2025,4,7
29,690000,4,31,510,2015,182000,0,0,6,1582,136,1,2025,4,7
64,305000,4,30,422,2001,302000,1,4,6,1495,92,1,2025,4,7
28,865000,4,120,304,2019,127000,0,2,3,1368,100,1,2025,4,7
47,760000,4,124,584,2012,101000,1,4,3,1591,135,1,2025,4,7
28,310000,4,59,144,2005,250000,1,4,3,1341,82,1,2025,4,7
53,860000,4,124,583,2015,134000,2,4,3,1591,135,1,2025,4,7
33,650000,4,124,516,2013,220000,0,0,3,1582,128,1,2025,4,7
50,629000,4,119,4,2015,83000,1,4,3,1200,51,1,2025,4,7
52,985000,4,120,305,2019,37000,0,2,3,1201,76,1,2025,4,7
5,335000,4,32,413,2008,350000,1,0,6,1493,110,1,2025,4,7
5,725000,4,120,66,2017,182000,1,4,3,1248,84,1,2025,4,7
5,335000,4,30,381,2000,309000,1,4,6,1495,102,1,2025,4,7
77,389999,4,59,407,2007,196000,1,0,3,1493,88,1,2025,4,7
43,340000,4,30,121,2005,266000,1,4,6,1341,86,1,2025,4,7
20,275000,4,30,144,1998,190000,1,4,6,1341,84,1,2025,4,7
65,210000,4,30,395,2003,407000,1,0,6,1493,82,1,2025,4,7
1,915000,4,120,305,2017,72000,0,2,3,1368,100,1,2025,4,7
5,760000,4,31,511,2015,90500,2,0,6,1582,136,1,2025,4,7
77,430000,4,120,200,2013,232000,1,0,3,1396,90,1,2025,4,7
1,920000,4,120,305,2020,137000,0,4,3,1368,100,1,2025,4,7
77,317000,4,59,400,2005,290000,1,0,3,1401,76,1,2025,4,7
77,590000,4,31,511,2012,184000,1,0,6,1582,128,1,2025,4,7
11,450000,4,59,234,2009,109000,1,4,3,1399,97,1,2025,4,7
44,365000,4,32,413,2010,330000,1,0,6,1493,110,1,2025,4,7
25,250000,4,30,145,1997,203000,1,4,2,1341,84,1,2025,4,7
78,730000,4,31,511,2017,135000,0,0,6,1401,126,1,2025,4,7
61,365000,4,59,144,2005,140000,1,4,3,1201,76,1,2025,4,7
36,205000,4,30,145,1998,232000,1,4,2,1341,75,1,2025,4,7
44,535000,4,32,309,2012,280500,0,2,6,,,3,2025,4,7
56,950000,4,120,305,2021,87000,0,2,3,1368,100,1,2025,4,7
29,665000,4,31,511,2014,155000,1,0,6,1582,128,1,2025,4,7
20,590000,4,31,510,2012,168000,1,0,6,1582,128,1,2025,4,7
51,285000,4,30,121,2006,232539,1,4,6,1341,86,1,2025,4,7
2,340000,4,59,144,2005,345000,1,2,3,1341,82,1,2025,4,7
77,418000,4,32,413,2009,290000,0,0,6,1493,110,1,2025,4,7
20,357600,4,30,121,2004,213500,1,4,6,1341,86,1,2025,4,7
5,485000,4,59,235,2008,225000,0,4,3,1399,97,1,2025,4,7
20,318000,4,30,146,2003,243000,1,4,6,1341,86,1,2025,4,7
41,265000,4,30,477,2005,325000,1,4,6,1599,112,1,2025,4,7
34,259999,4,30,145,1999,218000,1,4,6,1341,75,1,2025,4,7
77,460000,4,59,409,2011,174000,1,0,3,,,3,2025,4,7
77,300000,4,59,144,2005,149500,1,2,3,1341,82,1,2025,4,7
77,520000,4,31,511,2012,156000,1,0,6,1582,128,1,2025,4,7
20,730000,4,119,45,2013,51000,0,2,3,1248,87,1,2025,4,7
5,160000,4,30,146,1999,95000,1,4,6,1341,86,1,2025,4,7
43,355000,4,59,234,2007,172000,1,2,3,1399,97,1,2025,4,7
76,568000,4,124,519,2008,162660,0,4,3,1597,122,1,2025,4,7
29,745000,4,31,512,2018,180000,2,0,6,1582,136,1,2025,4,7
6,615000,4,31,510,2014,208000,1,0,6,1582,136,1,2025,4,7
6,350000,4,51,834,2001,125000,0,2,3,1975,139,1,2025,4,7
77,510000,4,124,516,2008,294000,0,0,3,1582,115,1,2025,4,7
28,550000,4,30,477,2005,87500,1,4,6,1599,112,1,2025,4,7
77,345000,4,30,395,2005,172900,1,0,6,1493,82,1,2025,4,7
52,640000,4,31,511,2018,150000,2,0,6,1582,136,1,2025,4,7
52,245000,4,30,422,1996,290000,1,4,3,1495,92,1,2025,4,7
41,345000,4,30,422,2000,194000,1,4,6,1495,99,1,2025,4,7
77,280000,4,32,413,2006,379950,1,0,6,1493,110,1,2025,4,7
5,405000,4,32,324,2008,230000,1,4,6,1399,97,1,2025,4,7
43,565000,4,119,39,2010,121700,0,2,3,1086,66,1,2025,4,7
43,375000,4,59,407,2011,288000,1,0,3,1493,88,1,2025,4,7
65,625000,4,31,509,2013,191000,1,0,6,1582,128,1,2025,4,7
77,380000,4,51,586,2004,238000,1,4,6,1599,105,1,2025,4,7
65,220000,4,30,400,2003,366000,1,0,2,1493,82,1,2025,4,7
5,540000,4,32,320,2009,198000,0,4,6,1399,97,1,2025,4,7
77,360000,4,32,410,2008,269000,1,0,6,1493,110,1,2025,4,7
6,352000,4,59,404,2009,230000,1,0,3,1493,110,1,2025,4,7
38,500000,4,120,200,2012,243000,1,0,3,1396,90,1,2025,4,7
29,275000,4,73,406,2008,225000,1,0,4,1493,110,1,2025,4,7
61,295000,4,73,408,2008,360000,1,0,4,1493,110,1,2025,4,7
33,605000,4,32,320,2010,173000,1,4,6,1399,97,1,2025,4,7
59,470000,4,32,403,2010,190000,1,0,6,1493,110,1,2025,4,7
44,405000,4,32,358,2009,305000,1,4,6,1399,97,1,2025,4,7
5,269000,4,30,477,2006,280000,1,4,6,1599,112,1,2025,4,7
20,335000,4,59,398,2005,190000,1,0,3,1493,82,1,2025,4,7
70,380000,4,59,144,2005,242000,1,4,3,1341,82,1,2025,4,7
77,415000,4,32,410,2010,255000,1,0,6,1493,110,1,2025,4,7
61,270000,4,30,395,2005,294000,1,0,6,1493,82,1,2025,4,7
43,460000,4,73,711,2009,135000,1,4,4,1599,103,1,2025,4,7
77,465000,4,123,48,2012,165000,1,2,3,1248,78,1,2025,4,7
49,410000,4,32,358,2008,283000,1,4,6,1399,97,1,2025,4,7
5,260000,4,30,146,1999,299000,1,4,6,,,3,2025,4,7
51,650000,4,31,206,2013,225350,1,4,6,1396,108,1,2025,4,7
36,250000,4,30,422,1996,360000,1,4,3,1495,92,1,2025,4,7
13,327000,4,32,413,2011,360000,1,0,6,1493,110,1,2025,4,7
20,748000,4,120,205,2013,102680,0,2,3,1396,100,1,2025,4,7
41,354000,4,30,145,2001,114000,1,4,2,1341,86,1,2025,4,7
74,332000,4,30,121,2004,223000,1,2,6,1341,86,1,2025,4,7
78,525000,4,120,46,2012,141000,1,4,3,1248,85,1,2025,4,7
1,395000,4,123,203,2011,279000,1,0,3,1396,75,1,2025,4,7
51,465000,4,32,358,2010,290000,1,4,6,1399,97,1,2025,4,7
20,625000,4,31,204,2015,192000,1,2,6,,,3,2025,4,7
43,525000,4,124,209,2010,180000,1,2,3,1396,109,1,2025,4,7
5,660000,4,120,67,2014,136000,1,2,3,1248,84,1,2025,4,7
0,410000,4,32,358,2007,207000,1,4,6,1399,97,1,2025,4,7
77,325000,4,59,444,2011,241500,1,0,3,1493,88,1,2025,4,7
77,549000,4,120,200,2012,117500,1,0,3,1396,90,1,2025,4,7
5,215000,4,30,147,2001,258700,1,4,6,1341,86,1,2025,4,7
26,535000,4,59,236,2010,128000,1,4,3,1399,97,1,2025,4,7
20,750000,4,98,821,2009,136000,0,0,6,1991,150,1,2025,4,7
61,635000,4,31,208,2012,158500,1,4,6,1396,108,1,2025,4,7
41,268500,4,30,422,1998,200600,1,4,6,1495,92,1,2025,4,7
0,230000,4,30,395,2006,230000,1,0,6,1493,82,1,2025,4,7
20,285000,4,30,381,2001,255000,1,4,3,1495,102,1,2025,4,7
76,195000,4,98,815,1995,315000,1,4,6,1997,105,1,2025,4,7
77,600000,4,124,514,2010,214213,0,0,3,1582,115,1,2025,4,7
47,570000,4,32,358,2010,182000,1,4,6,1399,97,1,2025,4,7
61,285000,4,59,398,2005,269000,1,0,3,1493,82,1,2025,4,7
77,650000,4,31,510,2014,232000,0,0,6,1582,128,1,2025,4,7
43,540000,4,32,711,2009,174000,1,4,6,1599,112,1,2025,4,7
78,340000,4,59,144,2005,169000,1,4,3,1341,82,1,2025,4,7
41,375000,4,59,144,2005,184500,1,4,3,1341,82,1,2025,4,7
5,185000,4,30,145,1998,300000,1,4,2,1341,54,1,2025,4,7
78,370000,4,32,411,2011,217000,1,0,6,1493,110,1,2025,4,7
43,735000,4,120,68,2014,151000,1,2,3,1248,84,1,2025,4,7
77,380000,4,32,412,2011,279000,1,0,6,1493,110,1,2025,4,7
27,690000,4,51,513,2014,201000,0,0,6,1582,136,1,2025,4,7
51,529000,4,120,46,2014,147000,1,4,3,1248,85,1,2025,4,7
69,480000,4,32,413,2010,273000,1,0,6,1493,110,1,2025,4,7
9,348000,4,32,413,2007,313000,1,0,6,1493,110,1,2025,4,7
66,675000,4,31,511,2012,136000,1,0,6,1582,128,1,2025,4,7
76,315000,4,30,422,1999,172000,1,4,3,1495,92,1,2025,4,7
77,335000,4,30,146,2000,135000,1,4,6,1341,86,1,2025,4,7
5,245000,4,30,145,1998,255000,1,4,6,,,3,2025,4,7
72,675000,4,51,536,2011,145000,1,2,6,1591,132,1,2025,4,7
52,320000,4,59,409,2010,377000,1,0,3,1493,88,1,2025,4,7
27,625000,4,123,206,2012,147250,0,4,3,1396,100,1,2025,4,7
59,425000,4,32,410,2009,344000,1,0,6,1493,110,1,2025,4,7
59,399999,4,59,407,2008,170000,1,0,3,1493,88,1,2025,4,7
5,275000,4,51,586,2000,460000,1,4,6,1599,107,1,2025,4,7
27,680000,4,120,66,2015,116000,1,2,3,1248,84,1,2025,4,7
77,295000,4,30,395,2002,162000,1,0,6,1493,82,1,2025,4,7
77,300000,4,30,395,2005,195500,1,0,6,1493,82,1,2025,4,7
22,338000,4,36,36,2007,131000,1,2,3,1086,63,1,2025,4,7
27,360000,4,30,121,2004,150500,1,4,6,1341,86,1,2025,4,7
70,270000,4,30,422,2000,300000,1,4,6,1495,92,1,2025,4,7
77,260000,4,30,401,2002,218000,1,0,6,1493,82,1,2025,4,7
5,475500,4,32,410,2006,232000,1,0,6,1493,110,1,2025,4,7
41,330000,4,30,121,2004,236900,1,4,6,1341,86,1,2025,4,7
5,544000,4,123,48,2012,103000,1,4,3,1248,78,1,2025,4,7
5,445000,4,59,235,2006,248000,1,4,3,1399,97,1,2025,4,7
52,310000,4,59,443,2006,232750,1,0,3,1493,88,1,2025,4,7
22,375000,4,32,413,2008,200000,1,0,6,1493,110,1,2025,4,7
5,350000,4,30,381,2001,261000,1,4,6,1495,102,1,2025,4,7
29,415000,4,59,409,2009,250000,1,0,3,,,1,2025,4,7
41,280000,4,30,121,2005,180000,1,4,6,1341,86,1,2025,4,7
29,360000,4,59,144,2004,276000,1,4,3,1341,82,1,2025,4,7
58,305000,4,32,406,2009,270000,1,0,6,,,3,2025,4,7
29,210000,4,30,422,1997,343000,1,4,6,1495,92,1,2025,4,7
56,410000,4,32,358,2010,242000,0,4,6,1399,97,1,2025,4,7
60,585000,4,124,516,2008,170000,0,0,3,1582,115,1,2025,4,7
43,395000,4,59,409,2011,246000,1,0,3,1493,88,1,2025,4,7
59,450000,4,120,201,2013,173000,1,0,3,1396,90,1,2025,4,7
38,480000,4,32,403,2010,218000,1,0,6,1493,110,1,2025,4,7
77,668000,4,31,511,2018,151000,1,0,6,1582,136,1,2025,4,7
12,290000,4,30,146,2002,254000,1,4,6,1341,86,1,2025,4,7
6,305555,4,59,398,2005,278000,1,0,3,1401,76,1,2025,4,7
70,460000,4,32,405,2009,200000,1,0,6,1493,110,1,2025,4,7
60,230000,4,30,395,2002,340000,1,0,6,1493,82,1,2025,4,7
60,400000,4,59,236,2010,157000,1,2,3,1399,97,1,2025,4,7
28,585000,4,119,4,2015,136000,0,2,3,998,65,1,2025,4,7
5,610000,4,32,358,2011,84000,1,4,6,1399,97,1,2025,4,7
77,210000,4,30,145,1997,282000,1,4,3,1341,75,1,2025,4,7
5,350000,4,30,121,2006,302000,1,4,6,1341,86,1,2025,4,7
36,415000,4,59,235,2008,231000,1,4,3,1399,97,1,2025,4,7
41,495000,4,32,324,2009,151000,1,4,6,1399,97,1,2025,4,7
52,310000,4,59,443,2006,232750,1,0,3,1493,88,1,2025,4,7
44,130000,4,53,422,1993,350000,1,4,6,1468,71,1,2025,4,7
60,330000,4,32,413,2009,218000,1,0,6,1493,110,1,2025,4,7
6,655000,4,120,67,2015,132000,1,4,3,1248,84,1,2025,4,7
70,355000,4,120,199,2012,384000,1,0,3,1396,90,1,2025,4,7
73,189000,4,30,145,1997,339000,1,4,6,1341,75,1,2025,4,7
6,335000,4,59,235,2006,280000,1,4,3,1399,97,1,2025,4,7
61,720000,4,119,4,2015,67000,0,2,3,998,65,1,2025,4,7
77,515000,4,123,208,2011,84000,1,2,3,1396,100,1,2025,4,7
41,525000,4,32,406,2010,165000,1,0,6,1493,110,1,2025,4,7
61,440000,4,59,409,2010,221000,1,0,3,1493,88,1,2025,4,7
36,410000,4,30,477,2004,187000,1,4,6,1599,112,1,2025,4,7
44,240000,4,30,422,1998,302000,0,4,6,1495,92,1,2025,4,7
44,430000,4,120,200,2014,210000,1,0,3,1396,90,1,2025,4,7
70,285000,4,30,395,2006,290000,1,0,6,1493,82,1,2025,4,7
5,225500,4,30,422,1996,380000,0,4,6,1495,92,1,2025,4,7
7,335000,4,31,232,2013,568000,1,4,6,,,3,2025,4,7
43,705000,4,51,536,2012,180000,1,2,6,1591,132,1,2025,4,7
77,426500,4,32,406,2011,250000,1,0,6,1493,110,1,2025,4,7
57,475000,4,32,413,2011,192000,1,0,6,1493,110,1,2025,4,7
36,360000,4,30,422,2001,272000,1,4,6,1495,92,1,2025,4,7
55,460000,4,120,46,2012,175000,1,2,3,1248,85,1,2025,4,7
66,565000,4,32,324,2011,184000,1,4,6,,,3,2025,4,7
44,575000,4,32,568,2010,168374,0,4,6,1599,112,1,2025,4,7
61,560000,4,124,515,2008,162000,1,0,3,1582,90,1,2025,4,7
13,380000,4,30,477,2009,204000,1,4,6,1599,112,1,2025,4,7
61,730000,4,120,200,2018,119000,1,0,3,1396,90,1,2025,4,7
60,700000,4,31,511,2016,198600,2,0,6,1582,136,1,2025,4,7
23,710000,4,120,199,2017,177000,1,0,3,1396,90,1,2025,4,7
60,417000,4,120,203,2009,145000,1,0,3,1396,75,1,2025,4,7
79,445000,4,120,68,2016,388000,1,2,3,1248,84,1,2025,4,7
43,675258,4,31,509,2014,116120,1,0,6,1582,128,1,2025,4,7
64,265000,4,30,146,2001,243600,1,4,6,1341,86,1,2025,4,7
57,365000,4,59,144,2004,260000,1,4,3,1341,82,1,2025,4,7
36,499000,4,59,235,2009,201000,0,4,3,1201,,3,2025,4,7
41,199000,4,30,146,1999,300000,1,2,6,1341,86,1,2025,4,7
29,715000,4,120,66,2015,206000,1,4,3,1248,84,1,2025,4,7
5,420000,4,32,324,2011,296000,1,2,6,1399,97,1,2025,4,7
5,475000,4,32,324,2008,242000,1,4,6,1399,97,1,2025,4,7
77,510000,4,120,200,2014,185000,1,0,3,1396,90,1,2025,4,8
41,355000,4,30,477,2004,235000,1,4,6,1599,112,1,2025,4,8
41,670000,4,123,208,2011,145000,0,4,3,1396,100,1,2025,4,8
5,395000,4,30,477,2004,242000,1,4,6,1599,112,1,2025,4,8
65,725000,4,124,584,2014,105000,1,2,3,1591,135,1,2025,4,8
77,510000,4,120,69,2010,91200,1,2,3,1248,78,1,2025,4,8
9,315000,4,30,395,2005,200000,1,0,6,1493,82,1,2025,4,8
43,290000,4,30,395,2004,199000,1,0,6,,,3,2025,4,8
78,270000,4,59,443,2006,232500,1,0,3,1493,88,1,2025,4,8
0,596500,4,31,510,2012,228550,1,0,6,1582,128,1,2025,4,8
65,740000,4,31,511,2016,176000,1,0,6,1582,136,1,2025,4,8
5,219999,4,30,145,1997,300000,1,4,6,1341,75,1,2025,4,8
5,315000,4,30,395,2004,211000,1,0,6,1493,82,1,2025,4,8
8,570000,4,31,511,2013,175000,1,0,6,1582,128,1,2025,4,8
78,520000,4,124,515,2009,235000,1,0,3,1582,90,1,2025,4,8
65,405000,4,59,236,2008,195000,1,4,3,1399,97,1,2025,4,8
30,356000,4,30,121,2004,285000,1,4,6,1341,86,1,2025,4,8
5,529000,4,32,358,2007,221000,1,4,6,1399,97,1,2025,4,8
50,550000,4,124,520,2009,91000,0,2,3,1591,122,1,2025,4,8
56,218000,4,30,145,1998,265000,1,4,6,1341,75,1,2025,4,8
73,399000,4,59,444,2011,355000,1,0,3,1493,88,1,2025,4,8
65,700000,4,31,511,2014,99500,0,0,6,1582,128,1,2025,4,8
20,270000,4,30,121,2003,429000,1,4,6,1341,86,1,2025,4,8
33,381000,4,59,409,2010,236000,1,0,3,1493,88,1,2025,4,8
43,380000,4,59,235,2008,210000,1,4,3,1399,97,1,2025,4,7
3,210000,4,30,145,1998,302000,1,4,6,1201,51,1,2025,4,7
0,568900,4,31,509,2015,245000,0,0,6,1582,136,3,2025,4,7
77,415000,4,120,200,2012,293000,1,0,3,1396,90,1,2025,4,7
23,520000,4,32,320,2006,135730,1,2,6,1399,97,1,2025,4,7
67,430000,4,123,203,2012,196000,1,0,3,1396,75,1,2025,4,7
77,410000,4,120,200,2012,280000,1,0,3,1396,90,1,2025,4,7
77,560000,4,59,235,2010,236326,0,4,3,1399,97,1,2025,4,7
78,685000,4,124,516,2013,210000,1,0,3,1582,128,1,2025,4,7
6,660000,4,31,511,2017,174000,0,0,6,1401,126,1,2025,4,7
77,595000,4,32,406,2010,104500,0,0,6,1493,110,3,2025,4,7
72,715000,4,31,510,2015,264000,1,0,6,1582,136,1,2025,4,7
0,945000,4,51,517,2017,80000,0,0,6,1401,126,1,2025,4,7
77,550000,4,31,511,2015,185000,0,0,6,1582,136,1,2025,4,7
77,770000,4,31,233,2014,110700,1,4,6,1368,100,1,2025,4,7
11,742500,4,119,14,2021,6800,1,2,3,998,67,1,2025,4,7
55,580000,4,31,509,2015,150000,1,0,6,1582,136,1,2025,4,7
77,355000,4,119,37,2008,117000,1,4,3,1086,66,1,2025,4,7
77,765000,4,31,511,2015,162000,2,0,6,1582,136,1,2025,4,7
44,235000,4,30,422,1999,223500,1,4,6,1495,92,1,2025,4,7
78,519000,4,120,47,2013,206310,1,2,3,1248,85,1,2025,4,7
45,1090000,4,124,513,2014,56000,0,0,3,1401,126,1,2025,4,7
52,765000,4,31,232,2014,89000,1,4,6,1368,100,1,2025,4,7
58,315000,4,59,144,2004,279000,1,4,3,1341,82,1,2025,4,7
41,335000,4,32,320,2009,284000,1,4,6,1201,76,1,2025,4,7
5,305000,4,59,396,2006,246000,1,0,2,,,3,2025,4,7
0,485000,4,32,324,2010,200000,1,4,6,1399,97,1,2025,4,7
72,595000,4,32,324,2012,184800,1,4,6,1399,97,1,2025,4,7
22,390000,4,59,235,2008,180000,1,4,3,1399,97,1,2025,4,7
61,235000,4,30,145,1999,256000,1,4,6,1341,75,1,2025,4,7
58,915000,4,120,302,2016,47000,0,4,3,1368,100,1,2025,4,7
77,425000,4,73,674,2008,160000,1,4,4,1599,103,1,2025,4,7
5,721500,4,119,45,2014,111500,0,4,3,1248,87,1,2025,4,7
43,375000,4,73,397,2007,154900,1,0,4,1493,82,1,2025,4,7
20,590000,4,120,47,2013,78500,1,2,3,1248,85,1,2025,4,7
0,435000,4,59,409,2009,156000,1,0,3,1493,88,1,2025,4,7
52,180000,4,51,586,2000,295000,1,4,6,1601,101,1,2025,4,7
36,495000,4,32,413,2007,189000,1,0,6,1493,110,1,2025,4,7
41,347000,4,30,421,2001,292000,1,4,6,1495,102,1,2025,4,7
77,505000,4,32,402,2011,238000,0,0,6,1493,110,1,2025,4,7
5,425000,4,32,711,2009,285000,1,2,6,1599,112,1,2025,4,7
74,495000,4,31,511,2012,214000,1,0,6,1582,128,1,2025,4,7
24,370000,4,59,144,2005,199500,1,4,3,1341,82,1,2025,4,7
58,595001,4,59,234,2008,199000,0,4,3,1399,97,1,2025,4,7
50,339000,4,32,410,2009,340000,1,0,6,1493,110,1,2025,4,7
5,550000,4,32,358,2009,115000,1,4,6,1399,97,1,2025,4,7
58,380000,4,30,121,2004,185850,1,4,6,1341,86,1,2025,4,7
77,630000,4,120,67,2017,170000,1,2,3,1248,84,1,2025,4,7
5,510000,4,51,537,2017,875000,1,4,6,1591,127,1,2025,4,7
5,265000,4,32,665,2008,950000,1,4,6,1599,112,1,2025,4,7
79,415000,4,59,407,2007,251000,1,0,3,1493,110,1,2025,4,7
77,385000,4,30,121,2005,155000,0,2,6,1341,86,1,2025,4,7
18,555000,4,120,200,2013,172500,1,0,3,1396,90,1,2025,4,7
5,235000,4,30,422,1999,305000,1,4,3,1341,75,1,2025,4,7
29,230000,4,30,143,2001,314000,1,4,6,1341,86,1,2025,4,7
43,376000,4,30,477,2005,239000,1,4,6,1599,112,1,2025,4,7
5,215000,4,30,145,1998,326000,1,4,6,1341,75,1,2025,4,7
77,585000,4,31,510,2014,204000,1,0,6,1582,128,1,2025,4,7
36,535000,4,51,586,2006,92000,1,2,6,1599,105,1,2025,4,7
77,490000,4,31,207,2012,133000,0,2,6,1396,108,1,2025,4,7
34,370000,4,30,121,2005,219000,1,4,6,1341,86,1,2025,4,7
48,435000,4,32,413,2009,260000,1,0,6,1493,110,1,2025,4,7
73,245000,4,30,422,1996,340000,1,2,3,1495,92,1,2025,4,7
5,525000,4,32,358,2010,210000,1,2,6,1399,97,1,2025,4,7
22,410000,4,32,324,2010,198000,1,4,6,1399,97,1,2025,4,7
5,615000,4,125,582,2012,201000,1,2,6,1591,,3,2025,4,7
77,440000,4,59,236,2009,138000,1,4,3,1399,97,1,2025,4,7
77,1750000,4,65,1016,2024,13700,0,1,8,,151,2,2025,4,7
29,330000,4,32,665,2008,415000,1,4,6,1599,112,1,2025,4,7
72,495000,4,32,358,2010,228000,1,4,6,1399,97,1,2025,4,7
78,650000,4,31,512,2014,240000,1,0,6,1582,136,1,2025,4,7
70,530000,4,32,358,2012,173000,1,2,6,1399,97,1,2025,4,7
2,580000,4,120,69,2010,82000,1,2,3,1248,78,1,2025,4,7
67,395000,4,59,444,2009,129000,1,0,3,1493,88,1,2025,4,7
77,755000,4,120,200,2016,180000,1,0,3,,,3,2025,4,7
60,810000,4,51,536,2013,124000,0,4,6,1591,132,1,2025,4,7
33,260000,4,30,121,2006,243000,1,4,6,1341,86,1,2025,4,7
37,465000,4,59,234,2009,97000,1,4,3,1399,97,1,2025,4,7
22,1200000,4,51,619,2021,33000,0,2,6,1598,123,1,2025,4,7
11,380000,4,59,144,2006,145250,1,2,3,1341,82,1,2025,4,7
5,820000,4,51,538,2013,110000,1,4,6,1591,132,1,2025,4,7
77,619950,4,31,207,2013,115000,1,2,6,1396,108,1,2025,4,7
79,375000,4,59,234,2007,203000,1,4,3,1399,97,1,2025,4,7
21,825000,4,120,200,2018,130000,1,0,3,1396,90,1,2025,4,7
11,595000,4,120,67,2014,134000,1,2,3,1248,84,1,2025,4,7
5,445000,4,32,413,2009,194000,1,0,6,1493,110,1,2025,4,7
65,325000,4,32,358,2009,296850,1,4,6,1399,97,1,2025,4,7
34,270000,4,30,145,1999,218000,1,4,6,1341,75,1,2025,4,7
78,555000,4,32,358,2010,109000,1,4,6,1399,97,1,2025,4,7
77,845000,4,120,305,2020,103000,1,2,3,1368,100,1,2025,4,7
34,850000,4,120,305,2017,122000,0,2,3,1368,100,1,2025,4,7
77,520000,4,32,309,2012,151000,0,4,6,1399,97,1,2025,4,7
76,450000,4,51,586,2004,213000,1,4,6,1599,107,1,2025,4,7
43,500000,4,32,252,2009,110000,0,2,6,1399,97,1,2025,4,7
46,795000,4,31,232,2016,82000,0,2,6,1368,100,1,2025,4,7
65,220000,4,30,145,1998,242000,1,4,2,1341,75,1,2025,4,7
77,600000,4,124,516,2008,230000,0,0,3,1582,115,1,2025,4,7
74,575000,4,120,47,2013,161000,1,4,3,1248,85,1,2025,4,7
5,410000,4,32,406,2009,275000,1,0,6,1493,110,1,2025,4,7
38,210000,4,30,145,1997,278000,1,4,6,1341,75,1,2025,4,7
5,525000,4,51,586,2005,110000,1,4,6,1599,105,1,2025,4,7
77,760000,4,124,516,2014,158700,0,0,3,1582,128,1,2025,4,7
43,575000,4,31,510,2015,82000,1,0,6,1582,136,1,2025,4,7
11,759500,4,120,68,2017,100000,1,2,3,1248,84,1,2025,4,7
60,339500,4,59,444,2009,320000,1,0,3,1493,88,1,2025,4,7
52,455000,4,32,412,2011,164300,0,0,6,1493,110,1,2025,4,7
5,399000,4,30,477,2003,284000,1,4,6,1599,112,1,2025,4,7
52,295000,4,30,395,2004,281000,2,0,7,1493,82,1,2025,4,7
27,495000,4,32,413,2009,183100,1,0,6,1493,110,1,2025,4,7
4,388000,4,59,235,2006,211000,1,4,3,1399,97,1,2025,4,7
